泵组状态,频率组合,输出列,样本数,MAE,RMSE,R2,MAPE(%)
1101000,47.2|41.2|0.0|50.0|0.0|0.0|0.0,总管效率_pct,108,2.27,2.6,-0.0119,4.7
1101000,47.2|42.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,51,18.08,19.1,0.0433,0.93
1101000,47.2|42.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,51,4.82,5.5,-0.1401,1.18
1101000,47.2|42.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,51,0.0,0.0,1.0,
1101000,47.2|42.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,51,1.95,2.37,-0.4023,4.18
1101000,47.2|43.0|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,166,23.36,28.66,-0.7691,1.21
1101000,47.2|43.0|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,166,6.28,7.3,-0.9026,1.51
1101000,47.2|43.0|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,166,0.0,0.0,1.0,
1101000,47.2|43.0|0.0|50.0|0.0|0.0|0.0,总管效率_pct,166,1.48,1.81,0.1108,2.94
1101000,47.3|44.2|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,655,13.68,18.41,-0.0783,0.67
1101000,47.3|44.2|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,655,5.11,6.46,-0.0138,1.17
1101000,47.3|44.2|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,655,0.0,0.01,0.0,
1101000,47.3|44.2|0.0|50.0|0.0|0.0|0.0,总管效率_pct,655,2.27,2.91,-0.0278,4.73
1101000,47.3|44.4|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,456,16.29,21.28,-0.0658,0.79
1101000,47.3|44.4|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,456,5.53,6.52,0.2116,1.25
1101000,47.3|44.4|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,456,0.01,0.01,0.0,
1101000,47.3|44.4|0.0|50.0|0.0|0.0|0.0,总管效率_pct,456,2.11,2.65,-0.0404,4.35
1101000,47.4|43.2|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,459,27.26,31.87,-1.5172,1.4
1101000,47.4|43.2|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,459,5.57,6.76,-0.5269,1.33
1101000,47.4|43.2|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,459,0.0,0.0,1.0,
1101000,47.4|43.2|0.0|50.0|0.0|0.0|0.0,总管效率_pct,459,2.41,2.81,0.0149,4.88
1101000,47.4|44.3|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,309,14.75,18.14,0.0893,0.72
1101000,47.4|44.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,309,5.13,6.94,0.1267,1.17
1101000,47.4|44.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,309,0.0,0.0,0.0,
1101000,47.4|44.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,309,2.91,3.44,-0.0918,5.89
1101000,47.4|44.5|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,810,18.86,22.76,0.079,0.92
1101000,47.4|44.5|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,810,4.84,5.87,0.055,1.1
1101000,47.4|44.5|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,810,0.0,0.0,0.0,
1101000,47.4|44.5|0.0|50.0|0.0|0.0|0.0,总管效率_pct,810,2.14,2.56,-0.0055,4.34
1101000,47.5|42.0|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,54,37.17,38.5,-0.111,1.94
1101000,47.5|42.0|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,54,3.19,3.71,0.3397,0.77
1101000,47.5|42.0|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,54,0.0,0.0,0.0,
1101000,47.5|42.0|0.0|50.0|0.0|0.0|0.0,总管效率_pct,54,4.36,4.97,-0.1177,8.37
1101000,47.5|43.5|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,637,23.82,31.25,-0.6379,1.21
1101000,47.5|43.5|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,637,6.58,8.13,-0.9481,1.56
1101000,47.5|43.5|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,637,0.0,0.0,1.0,
1101000,47.5|43.5|0.0|50.0|0.0|0.0|0.0,总管效率_pct,637,2.48,2.9,-0.0322,5.09
1101000,47.5|44.5|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,240,18.14,20.86,0.1372,0.88
1101000,47.5|44.5|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,240,3.75,4.94,0.2706,0.84
1101000,47.5|44.5|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,240,0.0,0.0,0.0,
1101000,47.5|44.5|0.0|50.0|0.0|0.0|0.0,总管效率_pct,240,2.27,2.59,-0.1125,4.47
1101000,47.5|44.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,715,20.91,25.56,0.1834,1.01
1101000,47.5|44.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,715,4.42,5.5,0.156,0.99
1101000,47.5|44.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,715,0.0,0.0,0.0,
1101000,47.5|44.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,715,2.32,2.79,-0.0659,4.76
1101000,47.6|42.3|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,141,21.37,23.7,-2.647,1.11
1101000,47.6|42.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,141,3.45,4.86,-0.0026,0.84
1101000,47.6|42.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,141,0.0,0.0,0.0,
1101000,47.6|42.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,141,1.09,1.29,-0.092,2.2
1101000,47.6|44.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,158,20.11,23.57,0.1113,0.97
1101000,47.6|44.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,158,5.9,6.5,-0.1444,1.32
1101000,47.6|44.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,158,0.0,0.0,1.0,
1101000,47.6|44.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,158,2.25,2.76,-0.1026,4.7
1101000,47.6|45.0|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,380,11.35,15.78,0.1583,0.54
1101000,47.6|45.0|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,380,3.92,4.84,0.2851,0.86
1101000,47.6|45.0|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,380,0.0,0.01,0.0,
1101000,47.6|45.0|0.0|50.0|0.0|0.0|0.0,总管效率_pct,380,2.02,2.42,-0.0261,3.97
1101000,47.7|42.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,138,18.78,22.97,-0.2659,0.97
1101000,47.7|42.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,138,5.28,6.53,-0.0952,1.27
1101000,47.7|42.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,138,0.0,0.0,0.0,
1101000,47.7|42.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,138,2.67,3.21,-0.1198,5.5
1101000,47.7|44.1|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,210,17.84,21.26,-0.2858,0.87
1101000,47.7|44.1|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,210,3.35,4.37,-0.0518,0.76
1101000,47.7|44.1|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,210,0.01,0.01,0.0,
1101000,47.7|44.1|0.0|50.0|0.0|0.0|0.0,总管效率_pct,210,2.34,2.78,-0.0365,4.65
1101000,47.7|45.0|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,403,19.2,24.74,-0.2175,0.93
1101000,47.7|45.0|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,403,4.9,6.5,0.1503,1.09
1101000,47.7|45.0|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,403,0.0,0.01,0.0,
1101000,47.7|45.0|0.0|50.0|0.0|0.0|0.0,总管效率_pct,403,1.42,1.65,0.2743,2.84
1101000,47.9|43.1|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,137,19.02,23.0,-0.4517,0.97
1101000,47.9|43.1|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,137,4.84,5.93,-0.9368,1.14
1101000,47.9|43.1|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,137,0.0,0.0,0.0,
1101000,47.9|43.1|0.0|50.0|0.0|0.0|0.0,总管效率_pct,137,2.64,3.07,-0.0424,5.35
1101000,47.9|44.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,117,21.62,23.99,-0.0592,1.04
1101000,47.9|44.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,117,5.43,6.32,-0.4713,1.19
1101000,47.9|44.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,117,0.0,0.0,0.0,
1101000,47.9|44.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,117,1.69,2.01,-0.8766,3.48
1101000,48.0|44.4|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,72,16.47,23.47,-0.5147,0.81
1101000,48.0|44.4|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,72,4.15,5.49,-0.6862,0.94
1101000,48.0|44.4|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,72,0.0,0.0,0.0,
1101000,48.0|44.4|0.0|50.0|0.0|0.0|0.0,总管效率_pct,72,1.23,1.54,0.1238,2.47
1101000,48.0|44.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,468,14.89,17.91,-0.035,0.72
1101000,48.0|44.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,468,4.98,6.22,-0.0252,1.1
1101000,48.0|44.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,468,0.0,0.0,0.0,
1101000,48.0|44.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,468,1.4,1.97,-0.0627,2.79
1101000,48.0|45.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,86,22.3,26.11,-0.574,1.07
1101000,48.0|45.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,86,3.68,4.87,0.0683,0.8
1101000,48.0|45.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,86,0.0,0.0,0.0,
1101000,48.0|45.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,86,1.45,1.68,-0.0312,2.91
1101000,48.0|45.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,319,24.4,29.33,-0.8385,1.17
1101000,48.0|45.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,319,5.56,6.4,-0.4737,1.22
1101000,48.0|45.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,319,0.0,0.0,0.0,
1101000,48.0|45.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,319,1.69,2.05,-0.0623,3.4
1101000,48.0|46.0|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,186,26.2,31.7,0.1778,1.23
1101000,48.0|46.0|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,186,4.65,5.34,0.4094,1.0
1101000,48.0|46.0|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,186,0.0,0.0,1.0,
1101000,48.0|46.0|0.0|50.0|0.0|0.0|0.0,总管效率_pct,186,2.02,2.31,-0.1083,3.93
1101000,48.1|43.4|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,67,22.93,27.71,-0.1066,1.15
1101000,48.1|43.4|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,67,5.08,5.53,-0.2044,1.17
1101000,48.1|43.4|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,67,0.0,0.0,0.0,
1101000,48.1|43.4|0.0|50.0|0.0|0.0|0.0,总管效率_pct,67,3.0,3.62,-0.2546,6.45
1101000,48.1|44.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,185,11.31,14.75,-0.3372,0.54
1101000,48.1|44.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,185,5.81,7.05,-0.1024,1.29
1101000,48.1|44.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,185,0.0,0.0,1.0,
1101000,48.1|44.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,185,1.29,1.84,0.1001,2.64
1101000,48.1|45.0|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,76,25.95,31.04,-0.8464,1.22
1101000,48.1|45.0|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,76,7.2,9.21,-0.7427,1.54
1101000,48.1|45.0|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,76,0.0,0.0,0.0,
1101000,48.1|45.0|0.0|50.0|0.0|0.0|0.0,总管效率_pct,76,3.36,3.65,-0.1323,6.54
1101000,48.1|45.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,70,11.6,16.01,0.0065,0.55
1101000,48.1|45.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,70,4.4,5.09,-0.0583,0.94
1101000,48.1|45.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,70,0.0,0.0,0.0,
1101000,48.1|45.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,70,2.96,3.41,-0.3346,6.38
1101000,48.2|45.2|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,73,25.1,28.25,-0.8499,1.18
1101000,48.2|45.2|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,73,4.79,6.53,-0.3242,1.03
1101000,48.2|45.2|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,73,0.0,0.0,1.0,
1101000,48.2|45.2|0.0|50.0|0.0|0.0|0.0,总管效率_pct,73,2.87,3.13,-0.3291,5.95
1101000,48.2|46.4|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,540,22.24,28.83,0.1851,1.04
1101000,48.2|46.4|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,540,4.43,5.7,0.3509,0.94
1101000,48.2|46.4|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,540,0.0,0.0,1.0,
1101000,48.2|46.4|0.0|50.0|0.0|0.0|0.0,总管效率_pct,540,2.02,2.52,-0.019,3.95
1101000,48.3|46.2|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,89,11.73,17.71,-0.2256,0.54
1101000,48.3|46.2|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,89,3.76,4.92,0.0069,0.79
1101000,48.3|46.2|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,89,0.0,0.0,0.0,
1101000,48.3|46.2|0.0|50.0|0.0|0.0|0.0,总管效率_pct,89,2.74,3.1,-0.7059,5.24
1101000,48.3|46.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,298,20.9,26.27,0.2022,0.96
1101000,48.3|46.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,298,5.4,6.97,0.5409,1.15
1101000,48.3|46.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,298,0.0,0.0,1.0,
1101000,48.3|46.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,298,1.94,2.33,0.0273,3.99
1101000,48.4|46.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,761,20.26,25.44,-0.0887,0.93
1101000,48.4|46.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,761,5.43,7.09,-0.0649,1.15
1101000,48.4|46.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,761,0.0,0.0,1.0,
1101000,48.4|46.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,761,2.13,2.63,-0.0313,4.42
1101000,48.5|47.2|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,172,31.02,38.22,0.2524,1.41
1101000,48.5|47.2|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,172,5.93,6.98,0.4225,1.21
1101000,48.5|47.2|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,172,0.0,0.0,1.0,
1101000,48.5|47.2|0.0|50.0|0.0|0.0|0.0,总管效率_pct,172,2.08,2.59,-0.1115,4.09
1101000,48.7|46.9|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,63,11.11,12.94,-0.4072,0.5
1101000,48.7|46.9|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,63,8.24,10.27,-0.1808,1.7
1101000,48.7|46.9|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,63,0.0,0.0,1.0,
1101000,48.7|46.9|0.0|50.0|0.0|0.0|0.0,总管效率_pct,63,2.45,2.67,-0.1001,4.86
1101000,48.7|47.1|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,249,13.9,19.1,-0.068,0.63
1101000,48.7|47.1|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,249,5.5,7.57,-0.0018,1.15
1101000,48.7|47.1|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,249,0.0,0.0,1.0,
1101000,48.7|47.1|0.0|50.0|0.0|0.0|0.0,总管效率_pct,249,1.91,2.14,-0.1776,3.83
1101000,48.7|47.4|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,1537,20.13,27.18,0.0651,0.91
1101000,48.7|47.4|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,1537,5.55,6.64,0.3015,1.13
1101000,48.7|47.4|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,1537,0.0,0.0,0.0,
1101000,48.7|47.4|0.0|50.0|0.0|0.0|0.0,总管效率_pct,1537,1.97,2.49,-0.0259,3.96
1101000,48.7|47.5|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,859,26.07,35.74,0.0117,1.19
1101000,48.7|47.5|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,859,5.0,6.13,0.351,1.03
1101000,48.7|47.5|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,859,0.0,0.0,0.0,
1101000,48.7|47.5|0.0|50.0|0.0|0.0|0.0,总管效率_pct,859,2.01,2.65,0.0081,4.14
1101000,48.8|47.5|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,1368,25.48,35.37,-0.031,1.16
1101000,48.8|47.5|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,1368,5.61,6.78,0.1763,1.15
1101000,48.8|47.5|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,1368,0.0,0.0,1.0,
1101000,48.8|47.5|0.0|50.0|0.0|0.0|0.0,总管效率_pct,1368,1.85,2.37,0.0594,3.78
1101000,48.8|47.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,2053,27.77,39.09,-0.0513,1.27
1101000,48.8|47.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,2053,5.64,6.91,0.1678,1.15
1101000,48.8|47.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,2053,0.0,0.0,0.0,
1101000,48.8|47.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,2053,1.97,2.51,0.0163,4.01
1101000,48.9|46.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,104,23.77,33.91,-0.5787,1.09
1101000,48.9|46.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,104,3.52,8.71,-0.1978,0.75
1101000,48.9|46.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,104,0.0,0.0,0.0,
1101000,48.9|46.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,104,1.83,2.04,0.0373,3.74
1101000,48.9|47.4|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,139,13.45,19.63,-0.0122,0.61
1101000,48.9|47.4|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,139,4.21,5.72,-0.394,0.85
1101000,48.9|47.4|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,139,0.0,0.0,1.0,
1101000,48.9|47.4|0.0|50.0|0.0|0.0|0.0,总管效率_pct,139,2.34,2.54,-0.1205,4.61
1101000,48.9|47.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,1154,25.19,34.08,0.0215,1.14
1101000,48.9|47.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,1154,5.83,7.08,0.158,1.18
1101000,48.9|47.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,1154,0.0,0.0,1.0,
1101000,48.9|47.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,1154,1.78,2.24,0.0194,3.6
1101000,49.0|48.4|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,55,44.51,48.04,-0.1119,2.0
1101000,49.0|48.4|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,55,4.4,5.95,0.462,0.88
1101000,49.0|48.4|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,55,0.0,0.0,1.0,
1101000,49.0|48.4|0.0|50.0|0.0|0.0|0.0,总管效率_pct,55,1.73,2.07,-0.0193,3.48
1101000,49.1|42.3|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,66,29.24,31.73,-5.1884,1.48
1101000,49.1|42.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,66,7.4,8.72,-2.2088,1.76
1101000,49.1|42.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,66,0.0,0.0,0.0,
1101000,49.1|42.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,66,3.09,3.3,-0.2717,6.54
1101000,49.1|47.6|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,79,11.92,14.64,0.5341,0.53
1101000,49.1|47.6|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,79,6.91,9.23,-0.1582,1.43
1101000,49.1|47.6|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,79,0.0,0.0,0.0,
1101000,49.1|47.6|0.0|50.0|0.0|0.0|0.0,总管效率_pct,79,1.73,1.97,0.0495,3.46
1101000,49.1|47.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,64,16.03,20.57,0.5095,0.72
1101000,49.1|47.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,64,5.79,7.44,0.4847,1.18
1101000,49.1|47.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,64,0.0,0.0,0.0,
1101000,49.1|47.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,64,1.68,2.0,-0.0452,3.36
1101000,49.1|47.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,217,19.78,26.24,-0.0126,0.88
1101000,49.1|47.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,217,4.49,5.27,0.1085,0.9
1101000,49.1|47.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,217,0.0,0.0,1.0,
1101000,49.1|47.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,217,1.82,2.15,-0.4875,3.57
1101000,49.1|47.9|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,311,22.26,26.83,-0.3698,0.98
1101000,49.1|47.9|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,311,6.05,6.83,-0.1419,1.2
1101000,49.1|47.9|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,311,0.0,0.0,1.0,
1101000,49.1|47.9|0.0|50.0|0.0|0.0|0.0,总管效率_pct,311,1.37,1.65,-0.0151,2.76
1101000,49.2|43.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,91,15.85,21.79,-0.2505,0.78
1101000,49.2|43.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,91,5.08,5.83,0.0031,1.11
1101000,49.2|43.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,91,0.0,0.0,0.0,
1101000,49.2|43.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,91,1.21,1.46,-0.0377,2.48
1101000,49.2|45.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,85,14.61,16.91,-1.4788,0.68
1101000,49.2|45.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,85,4.89,5.15,-2.5139,1.03
1101000,49.2|45.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,85,0.0,0.0,0.0,
1101000,49.2|45.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,85,1.12,1.3,-0.7996,2.3
1101000,49.2|46.2|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,100,57.84,59.67,-15.5368,2.74
1101000,49.2|46.2|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,100,9.29,10.18,-7.9238,1.97
1101000,49.2|46.2|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,100,0.0,0.0,1.0,
1101000,49.2|46.2|0.0|50.0|0.0|0.0|0.0,总管效率_pct,100,2.29,2.65,-0.7429,4.88
1101000,49.2|47.3|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,66,23.61,30.96,-0.1743,1.07
1101000,49.2|47.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,66,7.34,8.97,-0.2675,1.45
1101000,49.2|47.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,66,0.0,0.0,1.0,
1101000,49.2|47.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,66,1.05,1.35,-0.0792,2.06
1101000,49.2|48.7|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,380,39.17,46.26,0.0582,1.72
1101000,49.2|48.7|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,380,5.92,7.34,0.3856,1.18
1101000,49.2|48.7|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,380,0.0,0.0,1.0,
1101000,49.2|48.7|0.0|50.0|0.0|0.0|0.0,总管效率_pct,380,2.14,2.59,-0.0174,4.37
1101000,49.2|48.8|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,69,44.35,51.24,-0.3488,1.92
1101000,49.2|48.8|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,69,6.22,7.85,-1.0716,1.22
1101000,49.2|48.8|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,69,0.0,0.0,0.0,
1101000,49.2|48.8|0.0|50.0|0.0|0.0|0.0,总管效率_pct,69,1.95,2.44,-0.0437,3.9
1101000,49.3|44.3|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,97,24.35,25.99,-0.2729,1.17
1101000,49.3|44.3|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,97,6.27,7.33,-0.6909,1.34
1101000,49.3|44.3|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,97,0.0,0.0,0.0,
1101000,49.3|44.3|0.0|50.0|0.0|0.0|0.0,总管效率_pct,97,2.41,2.63,0.2443,4.84
1101000,49.3|46.5|0.0|50.0|0.0|0.0|0.0,170:1_瞬时流量,64,46.97,54.78,-2.525,2.21
1101000,49.3|46.5|0.0|50.0|0.0|0.0|0.0,170:2_瞬时流量,64,3.26,4.51,-0.5515,0.68
1101000,49.3|46.5|0.0|50.0|0.0|0.0|0.0,70:3_瞬时流量,64,0.0,0.0,1.0,
1101000,49.3|46.5|0.0|50.0|0.0|0.0|0.0,总管效率_pct,64,1.71,1.91,-0.0128,3.49
